"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","gene","mate","qstart_raw","qend_raw","sstart_raw","send_raw"
"ATPF1A","SRR7910035.19569578",93.548,62,4,0,523,584,114,299,4.26e-31,123,"ATPF1A","R1",523,584,299,114
"ATPF1A","SRR7910035.16979957",84.507,71,11,0,42,112,89,301,4.3e-31,122,"ATPF1A","R1",42,112,89,301
"ATPF1A","SRR7910035.13000764",100,57,0,0,42,98,2,172,5.67e-31,122,"ATPF1A","R1",42,98,172,2
"ATPF1A","SRR7910035.27875106",98.925,93,1,0,1,93,20,298,6.36e-31,122,"ATPF1A","R1",1,93,20,298
"ATPF1A","SRR7910035.28220781",100,56,0,0,529,584,134,301,7.1e-31,122,"ATPF1A","R1",529,584,301,134
"ATPF1A","SRR7910035.18405225",100,56,0,0,529,584,132,299,7.1e-31,122,"ATPF1A","R1",529,584,299,132
"ATPF1A","SRR7910035.15459186",100,56,0,0,529,584,133,300,7.1e-31,122,"ATPF1A","R1",529,584,300,133
"ATPF1A","SRR7910035.14991879",100,56,0,0,529,584,133,300,7.1e-31,122,"ATPF1A","R1",529,584,300,133
"ATPF1A","SRR7910035.13920002",100,56,0,0,529,584,1,168,7.1e-31,122,"ATPF1A","R1",529,584,1,168
"ATPF1A","SRR7910035.12453191",100,56,0,0,529,584,1,168,7.1e-31,122,"ATPF1A","R1",529,584,1,168
"ATPF1A","SRR7910035.22010734",98.913,92,1,0,1,92,1,276,8.84e-31,122,"ATPF1A","R1",1,92,276,1
"ATPF1A","SRR7910035.7999768",100,92,0,0,1,92,1,276,1.1e-30,121,"ATPF1A","R1",1,92,276,1
"ATPF1A","SRR7910035.28139340",100,92,0,0,1,92,2,277,1.14e-30,121,"ATPF1A","R1",1,92,277,2
"ATPF1A","SRR7910035.22832060",75,80,20,0,505,584,54,293,1.16e-30,121,"ATPF1A","R1",505,584,293,54
"ATPF1A","SRR7910035.7821252",98.925,93,1,0,1,93,22,300,1.44e-30,121,"ATPF1A","R1",1,93,22,300
"ATPF1A","SRR7910035.10986094",100,60,0,0,388,447,2,181,1.59e-30,120,"ATPF1A","R1",388,447,181,2
"ATPF1A","SRR7910035.28315476",96.842,95,3,0,1,95,15,299,2.6e-30,120,"ATPF1A","R1",1,95,15,299
"ATPF1A","SRR7910035.6513217",98.913,92,1,0,1,92,2,277,3.14e-30,120,"ATPF1A","R1",1,92,277,2
"ATPF1A","SRR7910035.19449669",96.552,58,2,0,276,333,2,175,3.16e-30,119,"ATPF1A","R1",276,333,2,175
"ATPF1A","SRR7910035.25059011",100,55,0,0,530,584,1,165,4.24e-30,120,"ATPF1A","R1",530,584,1,165
"ATPF1A","SRR7910035.17131852",100,55,0,0,530,584,1,165,4.24e-30,120,"ATPF1A","R1",530,584,1,165
"ATPF1A","SRR7910035.14831046",100,55,0,0,530,584,3,167,4.24e-30,120,"ATPF1A","R1",530,584,3,167
"ATPF1A","SRR7910035.13384249",100,55,0,0,530,584,2,166,4.24e-30,120,"ATPF1A","R1",530,584,2,166
"ATPF1A","SRR7910035.6999637",100,55,0,0,530,584,135,299,4.24e-30,120,"ATPF1A","R1",530,584,299,135
"ATPF1A","SRR7910035.6549731",100,55,0,0,530,584,3,167,4.24e-30,120,"ATPF1A","R1",530,584,3,167
"ATPF1A","SRR7910035.4820904",100,58,0,0,70,127,1,174,4.48e-30,118,"ATPF1A","R1",70,127,174,1
"ATPF1A","SRR7910035.9537890",98.246,57,1,0,528,584,131,301,4.78e-30,120,"ATPF1A","R1",528,584,301,131
"ATPF1A","SRR7910035.9858844",100,91,0,0,1,91,3,275,5.39e-30,120,"ATPF1A","R1",1,91,275,3
"ATPF1A","SRR7910035.15050382",98.214,56,1,0,529,584,1,168,5.72e-30,119,"ATPF1A","R1",529,584,1,168
"ATPF1A","SRR7910035.25400843",100,91,0,0,1,91,28,300,6.51e-30,119,"ATPF1A","R1",1,91,28,300
"ATPF1A","SRR7910035.18238932",78.378,74,14,1,252,325,3,218,9.23e-30,119,"ATPF1A","R1",252,325,3,218
"ATPF1A","SRR7910035.26797127",96.809,94,3,0,1,94,3,284,1.1e-29,119,"ATPF1A","R1",1,94,284,3
"ATPF1A","SRR7910035.661026",82.828,99,17,0,5,103,3,299,1.24e-29,119,"ATPF1A","R1",5,103,299,3
"ATPF1A","SRR7910035.11100054",100,58,0,0,111,168,1,174,1.72e-29,117,"ATPF1A","R1",111,168,174,1
"ATPF1A","SRR7910035.15441859",100,90,0,0,1,90,3,272,2.17e-29,118,"ATPF1A","R1",1,90,272,3
"ATPF1A","SRR7910035.8160216",100,90,0,0,1,90,30,299,2.63e-29,118,"ATPF1A","R1",1,90,30,299
"ATPF1A","SRR7910035.4918354",91.919,99,8,0,4,102,1,297,2.82e-29,117,"ATPF1A","R1",4,102,1,297
"ATPF1A","SRR7910035.9050390",100,90,0,0,1,90,31,300,2.96e-29,117,"ATPF1A","R1",1,90,31,300
"ATPF1A","SRR7910035.26451647",100,54,0,0,531,584,129,290,3.72e-29,117,"ATPF1A","R1",531,584,290,129
"ATPF1A","SRR7910035.18063536",98.182,55,1,0,530,584,135,299,4.07e-29,117,"ATPF1A","R1",530,584,299,135
"ATPF1A","SRR7910035.16056203",100,54,0,0,531,584,136,297,4.07e-29,117,"ATPF1A","R1",531,584,297,136
"ATPF1A","SRR7910035.13738369",100,54,0,0,531,584,136,297,4.07e-29,117,"ATPF1A","R1",531,584,297,136
"ATPF1A","SRR7910035.12072408",100,54,0,0,531,584,136,297,4.07e-29,117,"ATPF1A","R1",531,584,297,136
"ATPF1A","SRR7910035.27382411",100,54,0,0,531,584,1,162,4.19e-29,117,"ATPF1A","R1",531,584,1,162
"ATPF1A","SRR7910035.18776062",100,54,0,0,531,584,3,164,4.19e-29,117,"ATPF1A","R1",531,584,3,164
"ATPF1A","SRR7910035.18705499",100,54,0,0,531,584,2,163,4.19e-29,117,"ATPF1A","R1",531,584,2,163
"ATPF1A","SRR7910035.13760988",100,54,0,0,531,584,137,298,4.19e-29,117,"ATPF1A","R1",531,584,298,137
"ATPF1A","SRR7910035.3738382",100,54,0,0,531,584,137,298,4.19e-29,117,"ATPF1A","R1",531,584,298,137
"ATPF1A","SRR7910035.8585665",73.494,83,22,0,160,242,3,251,5.27e-29,117,"ATPF1A","R1",160,242,3,251
"ATPF1A","SRR7910035.9032606",84.615,65,10,0,519,583,2,196,6.49e-29,117,"ATPF1A","R1",519,583,2,196
"ATPF1A","SRR7910035.486879",98.889,90,1,0,1,90,30,299,7.17e-29,116,"ATPF1A","R1",1,90,30,299
"ATPF1A","SRR7910035.17421216",97.802,91,2,0,1,91,29,301,7.77e-29,116,"ATPF1A","R1",1,91,29,301
"ATPF1A","SRR7910035.25014296",96.364,55,2,0,530,584,2,166,9.47e-29,116,"ATPF1A","R1",530,584,2,166
"ATPF1A","SRR7910035.23129082",98.889,90,1,0,1,90,32,301,9.47e-29,116,"ATPF1A","R1",1,90,32,301
"ATPF1A","SRR7910035.16777678",100,89,0,0,1,89,3,269,1.1e-28,116,"ATPF1A","R1",1,89,269,3
"ATPF1A","SRR7910035.23995902",100,89,0,0,1,89,1,267,1.2e-28,116,"ATPF1A","R1",1,89,267,1
"ATPF1A","SRR7910035.26053620",100,89,0,0,1,89,1,267,1.23e-28,116,"ATPF1A","R1",1,89,267,1
"ATPF1A","SRR7910035.27646190",100,89,0,0,1,89,34,300,1.44e-28,115,"ATPF1A","R1",1,89,34,300
"ATPF1A","SRR7910035.19513782",100,89,0,0,1,89,35,301,1.44e-28,115,"ATPF1A","R1",1,89,35,301
"ATPF1A","SRR7910035.22954033",100,57,0,0,388,444,2,172,2.44e-28,114,"ATPF1A","R1",388,444,172,2
"ATPF1A","SRR7910035.26866544",91.667,60,5,0,525,584,121,300,2.85e-28,115,"ATPF1A","R1",525,584,300,121
"ATPF1A","SRR7910035.6409189",96.703,91,3,0,1,91,27,299,3.8e-28,114,"ATPF1A","R1",1,91,27,299
"ATPF1A","SRR7910035.20425575",100,53,0,0,532,584,138,296,4.33e-28,114,"ATPF1A","R1",532,584,296,138
"ATPF1A","SRR7910035.25323304",100,53,0,0,532,584,3,161,4.46e-28,114,"ATPF1A","R1",532,584,3,161
"ATPF1A","SRR7910035.12536882",100,53,0,0,532,584,1,159,4.46e-28,114,"ATPF1A","R1",532,584,1,159
"ATPF1A","SRR7910035.6763235",100,53,0,0,532,584,141,299,4.46e-28,114,"ATPF1A","R1",532,584,299,141
"ATPF1A","SRR7910035.1988685",100,53,0,0,532,584,143,301,4.46e-28,114,"ATPF1A","R1",532,584,301,143
"ATPF1A","SRR7910035.1387209",100,53,0,0,532,584,143,301,4.46e-28,114,"ATPF1A","R1",532,584,301,143
"ATPF1A","SRR7910035.24300980",98.851,87,1,0,1,87,1,261,4.92e-28,114,"ATPF1A","R1",1,87,261,1
"ATPF1A","SRR7910035.23182122",93.333,90,6,0,1,90,31,300,5.6e-28,114,"ATPF1A","R1",1,90,31,300
"ATPF1A","SRR7910035.19884059",100,88,0,0,1,88,36,299,6.37e-28,114,"ATPF1A","R1",1,88,36,299
"ATPF1A","SRR7910035.19400790",98.876,89,1,0,1,89,34,300,6.76e-28,114,"ATPF1A","R1",1,89,34,300
"ATPF1A","SRR7910035.10177527",98.876,89,1,0,1,89,33,299,7.32e-28,114,"ATPF1A","R1",1,89,33,299
"ATPF1A","SRR7910035.2347558",100,88,0,0,1,88,2,265,9.76e-28,113,"ATPF1A","R1",1,88,265,2
"ATPF1A","SRR7910035.27537338",100,52,0,0,533,584,102,257,1.11e-27,113,"ATPF1A","R1",533,584,257,102
"ATPF1A","SRR7910035.21006335",93.478,92,6,0,1,92,26,301,1.24e-27,113,"ATPF1A","R1",1,92,26,301
"ATPF1A","SRR7910035.20063397",100,52,0,0,533,584,116,271,1.27e-27,112,"ATPF1A","R1",533,584,271,116
"ATPF1A","SRR7910035.22178678",98.214,56,1,0,175,230,134,301,1.54e-27,113,"ATPF1A","R1",175,230,134,301
"ATPF1A","SRR7910035.26012873",100,52,0,0,533,584,143,298,1.67e-27,113,"ATPF1A","R1",533,584,298,143
"ATPF1A","SRR7910035.10531988",100,52,0,0,533,584,143,298,1.67e-27,113,"ATPF1A","R1",533,584,298,143
"ATPF1A","SRR7910035.28272950",100,52,0,0,533,584,2,157,1.7e-27,112,"ATPF1A","R1",533,584,2,157
"ATPF1A","SRR7910035.27825265",100,52,0,0,533,584,2,157,1.7e-27,112,"ATPF1A","R1",533,584,2,157
"ATPF1A","SRR7910035.24263817",100,52,0,0,533,584,1,156,1.7e-27,112,"ATPF1A","R1",533,584,1,156
"ATPF1A","SRR7910035.22608323",100,52,0,0,533,584,3,158,1.7e-27,112,"ATPF1A","R1",533,584,3,158
"ATPF1A","SRR7910035.13857317",100,52,0,0,533,584,145,300,1.7e-27,112,"ATPF1A","R1",533,584,300,145
"ATPF1A","SRR7910035.11681987",100,52,0,0,533,584,2,157,1.7e-27,112,"ATPF1A","R1",533,584,2,157
"ATPF1A","SRR7910035.9428365",100,52,0,0,533,584,3,158,1.7e-27,112,"ATPF1A","R1",533,584,3,158
"ATPF1A","SRR7910035.8993953",100,52,0,0,533,584,3,158,1.7e-27,112,"ATPF1A","R1",533,584,3,158
"ATPF1A","SRR7910035.23411346",98.851,87,1,0,1,87,3,263,1.93e-27,112,"ATPF1A","R1",1,87,263,3
"ATPF1A","SRR7910035.11334171",98.113,53,1,0,532,584,143,301,2.5e-27,112,"ATPF1A","R1",532,584,301,143
"ATPF1A","SRR7910035.28324259",100,87,0,0,1,87,1,261,2.96e-27,112,"ATPF1A","R1",1,87,261,1
"ATPF1A","SRR7910035.20654018",100,87,0,0,1,87,2,262,2.96e-27,112,"ATPF1A","R1",1,87,262,2
"ATPF1A","SRR7910035.10380096",100,87,0,0,1,87,1,261,2.96e-27,112,"ATPF1A","R1",1,87,261,1
"ATPF1A","SRR7910035.23353550",98.113,53,1,0,532,584,143,301,3.08e-27,112,"ATPF1A","R1",532,584,301,143
"ATPF1A","SRR7910035.4755855",100,87,0,0,1,87,3,263,3.27e-27,112,"ATPF1A","R1",1,87,263,3
"ATPF1A","SRR7910035.248541",98.864,88,1,0,1,88,37,300,5e-27,111,"ATPF1A","R1",1,88,37,300
"ATPF1A","SRR7910035.23931719",100,51,0,0,534,584,148,300,5.8e-27,111,"ATPF1A","R1",534,584,300,148
"ATPF1A","SRR7910035.23606042",100,51,0,0,534,584,2,154,5.8e-27,111,"ATPF1A","R1",534,584,2,154
"ATPF1A","SRR7910035.13348707",100,51,0,0,534,584,3,155,5.8e-27,111,"ATPF1A","R1",534,584,3,155
"ATPF1A","SRR7910035.9756225",100,51,0,0,534,584,148,300,5.8e-27,111,"ATPF1A","R1",534,584,300,148
"ATPF1A","SRR7910035.9095023",100,51,0,0,534,584,148,300,5.8e-27,111,"ATPF1A","R1",534,584,300,148
"ATPF1A","SRR7910035.8507140",100,51,0,0,534,584,2,154,5.8e-27,111,"ATPF1A","R1",534,584,2,154
"ATPF1A","SRR7910035.6504361",100,51,0,0,534,584,2,154,5.8e-27,111,"ATPF1A","R1",534,584,2,154
"ATPF1A","SRR7910035.1462286",100,51,0,0,534,584,147,299,5.8e-27,111,"ATPF1A","R1",534,584,299,147
"ATPF1A","SRR7910035.85294",100,51,0,0,534,584,149,301,5.8e-27,111,"ATPF1A","R1",534,584,301,149
"ATPF1A","SRR7910035.17595301",87.302,63,8,0,42,104,3,191,6.33e-27,111,"ATPF1A","R1",42,104,191,3
"ATPF1A","SRR7910035.20697206",100,54,0,0,349,402,2,163,8.45e-27,109,"ATPF1A","R1",349,402,2,163
"ATPF1A","SRR7910035.2804682",97.727,88,2,0,1,88,37,300,9.98e-27,110,"ATPF1A","R1",1,88,37,300
"ATPF1A","SRR7910035.5170407",98.864,88,1,0,1,88,2,265,1.01e-26,110,"ATPF1A","R1",1,88,265,2
"ATPF1A","SRR7910035.27778119",100,86,0,0,1,86,43,300,1.23e-26,110,"ATPF1A","R1",1,86,43,300
"ATPF1A","SRR7910035.18965183",100,86,0,0,1,86,1,258,1.23e-26,110,"ATPF1A","R1",1,86,258,1
"ATPF1A","SRR7910035.6235872",100,86,0,0,1,86,41,298,1.23e-26,110,"ATPF1A","R1",1,86,41,298
"ATPF1A","SRR7910035.13568280",100,86,0,0,1,86,43,300,1.42e-26,110,"ATPF1A","R1",1,86,43,300
"ATPF1A","SRR7910035.13397446",100,86,0,0,1,86,43,300,1.42e-26,110,"ATPF1A","R1",1,86,43,300
"ATPF1A","SRR7910035.19067375",98.113,53,1,0,532,584,2,160,1.53e-26,110,"ATPF1A","R1",532,584,2,160
"ATPF1A","SRR7910035.26547512",98.039,51,1,0,534,584,148,300,3.79e-26,109,"ATPF1A","R1",534,584,300,148
"ATPF1A","SRR7910035.25813375",100,50,0,0,535,584,3,152,4.3e-26,108,"ATPF1A","R1",535,584,3,152
"ATPF1A","SRR7910035.15986399",100,50,0,0,535,584,2,151,4.3e-26,108,"ATPF1A","R1",535,584,2,151
"ATPF1A","SRR7910035.15845177",100,50,0,0,535,584,2,151,4.3e-26,108,"ATPF1A","R1",535,584,2,151
"ATPF1A","SRR7910035.15636370",100,50,0,0,535,584,3,152,4.3e-26,108,"ATPF1A","R1",535,584,3,152
"ATPF1A","SRR7910035.12662631",100,50,0,0,535,584,1,150,4.3e-26,108,"ATPF1A","R1",535,584,1,150
"ATPF1A","SRR7910035.1125331",100,50,0,0,535,584,150,299,4.3e-26,108,"ATPF1A","R1",535,584,299,150
"ATPF1A","SRR7910035.14039672",100,53,0,0,182,234,1,159,5.07e-26,107,"ATPF1A","R1",182,234,159,1
"ATPF1A","SRR7910035.13610117",100,48,0,0,522,569,1,144,5.76e-26,107,"ATPF1A","R1",522,569,1,144
"ATPF1A","SRR7910035.19397109",98.039,51,1,0,450,500,2,154,6.18e-26,107,"ATPF1A","R1",450,500,154,2
"ATPF1A","SRR7910035.4772535",98.837,86,1,0,1,86,43,300,7.26e-26,108,"ATPF1A","R1",1,86,43,300
"ATPF1A","SRR7910035.10755380",98.81,84,1,0,1,84,1,252,9.29e-26,108,"ATPF1A","R1",1,84,252,1
"ATPF1A","SRR7910035.15158771",94.118,51,3,0,534,584,2,154,1.13e-25,107,"ATPF1A","R1",534,584,2,154
"ATPF1A","SRR7910035.9486473",100,85,0,0,1,85,3,257,1.18e-25,107,"ATPF1A","R1",1,85,257,3
"ATPF1A","SRR7910035.8862830",100,85,0,0,1,85,45,299,1.18e-25,107,"ATPF1A","R1",1,85,45,299
"ATPF1A","SRR7910035.6867068",96.512,86,3,0,1,86,1,258,1.18e-25,107,"ATPF1A","R1",1,86,258,1
"ATPF1A","SRR7910035.19647912",100,85,0,0,1,85,47,301,1.21e-25,107,"ATPF1A","R1",1,85,47,301
"ATPF1A","SRR7910035.15407183",100,85,0,0,1,85,45,299,1.21e-25,107,"ATPF1A","R1",1,85,45,299
"ATPF1A","SRR7910035.14317109",100,85,0,0,1,85,46,300,1.21e-25,107,"ATPF1A","R1",1,85,46,300
"ATPF1A","SRR7910035.21867939",98.837,86,1,0,1,86,41,298,1.24e-25,107,"ATPF1A","R1",1,86,41,298
"ATPF1A","SRR7910035.5696530",96.226,53,2,0,532,584,1,159,1.39e-25,107,"ATPF1A","R1",532,584,1,159
"ATPF1A","SRR7910035.20819256",100,85,0,0,1,85,2,256,1.51e-25,107,"ATPF1A","R1",1,85,256,2
"ATPF1A","SRR7910035.27875287",100,49,0,0,536,584,3,149,1.52e-25,107,"ATPF1A","R1",536,584,3,149
"ATPF1A","SRR7910035.27488543",100,49,0,0,536,584,153,299,1.52e-25,107,"ATPF1A","R1",536,584,299,153
"ATPF1A","SRR7910035.25769236",100,49,0,0,536,584,155,301,1.52e-25,107,"ATPF1A","R1",536,584,301,155
"ATPF1A","SRR7910035.15714851",100,49,0,0,536,584,153,299,1.52e-25,107,"ATPF1A","R1",536,584,299,153
"ATPF1A","SRR7910035.11434251",100,49,0,0,536,584,3,149,1.52e-25,107,"ATPF1A","R1",536,584,3,149
"ATPF1A","SRR7910035.9503378",100,49,0,0,536,584,153,299,1.52e-25,107,"ATPF1A","R1",536,584,299,153
"ATPF1A","SRR7910035.6887739",100,49,0,0,536,584,3,149,1.52e-25,107,"ATPF1A","R1",536,584,3,149
"ATPF1A","SRR7910035.2210319",100,49,0,0,491,539,1,147,1.78e-25,105,"ATPF1A","R1",491,539,1,147
"ATPF1A","SRR7910035.7639617",100,50,0,0,42,91,15,164,2.21e-25,105,"ATPF1A","R1",42,91,15,164
"ATPF1A","SRR7910035.10782238",100,84,0,0,1,84,2,253,4.49e-25,106,"ATPF1A","R1",1,84,253,2
"ATPF1A","SRR7910035.17087288",100,83,0,0,1,83,52,300,4.86e-25,106,"ATPF1A","R1",1,83,52,300
"ATPF1A","SRR7910035.12698727",100,83,0,0,1,83,52,300,4.86e-25,106,"ATPF1A","R1",1,83,52,300
"ATPF1A","SRR7910035.12524620",100,83,0,0,1,83,52,300,4.86e-25,106,"ATPF1A","R1",1,83,52,300
"ATPF1A","SRR7910035.11979933",98.795,83,1,0,1,83,52,300,5.52e-25,105,"ATPF1A","R1",1,83,52,300
"ATPF1A","SRR7910035.22394298",100,50,0,0,168,217,2,151,7.22e-25,103,"ATPF1A","R1",168,217,151,2
"ATPF1A","SRR7910035.2423494",100,48,0,0,537,584,3,146,8.32e-25,104,"ATPF1A","R1",537,584,3,146
"ATPF1A","SRR7910035.19165191",95.455,88,4,0,1,88,36,299,9.03e-25,105,"ATPF1A","R1",1,88,36,299
"ATPF1A","SRR7910035.19352769",98.81,84,1,0,1,84,50,301,9.48e-25,105,"ATPF1A","R1",1,84,50,301
"ATPF1A","SRR7910035.14784837",100,83,0,0,1,83,8,256,1.03e-24,104,"ATPF1A","R1",1,83,8,256
"ATPF1A","SRR7910035.10430412",85.714,56,8,0,528,583,132,299,1.04e-24,105,"ATPF1A","R1",528,583,299,132
"ATPF1A","SRR7910035.11905601",98.81,84,1,0,1,84,3,254,1.21e-24,105,"ATPF1A","R1",1,84,254,3
"ATPF1A","SRR7910035.23848145",100,83,0,0,1,83,3,251,1.87e-24,104,"ATPF1A","R1",1,83,251,3
"ATPF1A","SRR7910035.8484450",100,83,0,0,1,83,2,250,1.87e-24,104,"ATPF1A","R1",1,83,250,2
"ATPF1A","SRR7910035.27869639",100,48,0,0,537,584,2,145,1.91e-24,104,"ATPF1A","R1",537,584,2,145
"ATPF1A","SRR7910035.25124158",100,48,0,0,537,584,2,145,1.91e-24,104,"ATPF1A","R1",537,584,2,145
"ATPF1A","SRR7910035.17872525",100,48,0,0,537,584,2,145,1.91e-24,104,"ATPF1A","R1",537,584,2,145
"ATPF1A","SRR7910035.17484984",100,48,0,0,537,584,157,300,1.91e-24,104,"ATPF1A","R1",537,584,300,157
"ATPF1A","SRR7910035.17114047",100,48,0,0,537,584,2,145,1.91e-24,104,"ATPF1A","R1",537,584,2,145
"ATPF1A","SRR7910035.8416406",100,48,0,0,537,584,2,145,1.91e-24,104,"ATPF1A","R1",537,584,2,145
"ATPF1A","SRR7910035.2263592",100,48,0,0,537,584,2,145,1.91e-24,104,"ATPF1A","R1",537,584,2,145
"ATPF1A","SRR7910035.1294513",100,48,0,0,537,584,156,299,1.91e-24,104,"ATPF1A","R1",537,584,299,156
"ATPF1A","SRR7910035.17700078",100,82,0,0,1,82,3,248,2.41e-24,103,"ATPF1A","R1",1,82,248,3
"ATPF1A","SRR7910035.8569529",100,82,0,0,1,82,3,248,2.41e-24,103,"ATPF1A","R1",1,82,248,3
"ATPF1A","SRR7910035.6692897",100,82,0,0,1,82,54,299,2.41e-24,103,"ATPF1A","R1",1,82,54,299
"ATPF1A","SRR7910035.10391379",100,82,0,0,1,82,1,246,2.53e-24,103,"ATPF1A","R1",1,82,246,1
"ATPF1A","SRR7910035.25095391",98.81,84,1,0,1,84,49,300,2.8e-24,103,"ATPF1A","R1",1,84,49,300
"ATPF1A","SRR7910035.6566920",96.429,84,3,0,1,84,1,252,3.05e-24,103,"ATPF1A","R1",1,84,252,1
"ATPF1A","SRR7910035.3094523",92.308,52,4,0,493,544,143,298,3.64e-24,103,"ATPF1A","R1",493,544,298,143
"ATPF1A","SRR7910035.3094523",81.356,59,4,1,533,584,24,200,7.67e-22,97.1,"ATPF1A","R1",533,584,200,24
"ATPF1A","SRR7910035.9594876",98.039,51,1,0,74,124,1,153,4.38e-24,101,"ATPF1A","R1",74,124,1,153
"ATPF1A","SRR7910035.15798866",97.959,49,1,0,536,584,153,299,4.99e-24,103,"ATPF1A","R1",536,584,299,153
"ATPF1A","SRR7910035.14199527",100,47,0,0,538,584,3,143,6.63e-24,102,"ATPF1A","R1",538,584,3,143
"ATPF1A","SRR7910035.1682208",100,47,0,0,538,584,2,142,6.63e-24,102,"ATPF1A","R1",538,584,2,142
"ATPF1A","SRR7910035.1174802",100,47,0,0,538,584,1,141,6.63e-24,102,"ATPF1A","R1",538,584,1,141
"ATPF1A","SRR7910035.15180903",98.78,82,1,0,1,82,53,298,9.83e-24,102,"ATPF1A","R1",1,82,53,298
"ATPF1A","SRR7910035.18982573",97.917,48,1,0,537,584,3,146,1.03e-23,102,"ATPF1A","R1",537,584,3,146
"ATPF1A","SRR7910035.16924983",100,82,0,0,1,82,55,300,1.05e-23,102,"ATPF1A","R1",1,82,55,300
"ATPF1A","SRR7910035.6648784",100,82,0,0,1,82,56,301,1.05e-23,102,"ATPF1A","R1",1,82,56,301
"ATPF1A","SRR7910035.18378591",97.872,47,1,0,538,584,3,143,1.73e-23,101,"ATPF1A","R1",538,584,3,143
"ATPF1A","SRR7910035.27638803",100,46,0,0,539,584,158,295,2.4e-23,101,"ATPF1A","R1",539,584,295,158
"ATPF1A","SRR7910035.26129163",100,46,0,0,539,584,2,139,2.47e-23,101,"ATPF1A","R1",539,584,2,139
"ATPF1A","SRR7910035.21064614",100,46,0,0,539,584,162,299,2.47e-23,101,"ATPF1A","R1",539,584,299,162
"ATPF1A","SRR7910035.20576659",100,46,0,0,539,584,1,138,2.47e-23,101,"ATPF1A","R1",539,584,1,138
"ATPF1A","SRR7910035.20375351",100,46,0,0,539,584,162,299,2.47e-23,101,"ATPF1A","R1",539,584,299,162
"ATPF1A","SRR7910035.12423893",100,46,0,0,539,584,1,138,2.47e-23,101,"ATPF1A","R1",539,584,1,138
"ATPF1A","SRR7910035.10055551",100,46,0,0,539,584,161,298,2.47e-23,101,"ATPF1A","R1",539,584,298,161
"ATPF1A","SRR7910035.7112392",100,46,0,0,539,584,3,140,2.47e-23,101,"ATPF1A","R1",539,584,3,140
"ATPF1A","SRR7910035.6421954",100,46,0,0,539,584,164,301,2.47e-23,101,"ATPF1A","R1",539,584,301,164
"ATPF1A","SRR7910035.893518",100,46,0,0,539,584,162,299,2.47e-23,101,"ATPF1A","R1",539,584,299,162
"ATPF1A","SRR7910035.7742134",98.795,83,1,0,1,83,49,297,3.51e-23,100,"ATPF1A","R1",1,83,49,297
"ATPF1A","SRR7910035.7960195",100,47,0,0,42,88,51,191,3.89e-23,99.4,"ATPF1A","R1",42,88,51,191
"ATPF1A","SRR7910035.7091305",95.181,83,4,0,1,83,52,300,4.23e-23,100,"ATPF1A","R1",1,83,52,300
"ATPF1A","SRR7910035.23666336",96.429,84,3,0,1,84,49,300,4.71e-23,100,"ATPF1A","R1",1,84,49,300
"ATPF1A","SRR7910035.17751632",100,49,0,0,411,459,1,147,5.9e-23,98.6,"ATPF1A","R1",411,459,147,1
"ATPF1A","SRR7910035.26567991",95.238,84,4,0,1,84,50,301,5.91e-23,100,"ATPF1A","R1",1,84,50,301
"ATPF1A","SRR7910035.7195870",92,50,4,0,535,584,152,301,1.5e-22,99,"ATPF1A","R1",535,584,301,152
"ATPF1A","SRR7910035.24027895",100,45,0,0,459,503,3,137,1.51e-22,97.4,"ATPF1A","R1",459,503,137,3
"ATPF1A","SRR7910035.5643680",96.386,83,3,0,1,83,51,299,2.33e-22,98.6,"ATPF1A","R1",1,83,51,299
"ATPF1A","SRR7910035.25332030",100,80,0,0,1,80,57,296,2.44e-22,98.6,"ATPF1A","R1",1,80,57,296
"ATPF1A","SRR7910035.24293517",100,80,0,0,1,80,1,240,2.44e-22,98.6,"ATPF1A","R1",1,80,240,1
"ATPF1A","SRR7910035.12540670",100,80,0,0,1,80,57,296,2.44e-22,98.6,"ATPF1A","R1",1,80,57,296
"ATPF1A","SRR7910035.6303834",100,80,0,0,1,80,58,297,2.44e-22,98.6,"ATPF1A","R1",1,80,58,297
"ATPF1A","SRR7910035.2846061",100,80,0,0,1,80,59,298,2.44e-22,98.6,"ATPF1A","R1",1,80,59,298
"ATPF1A","SRR7910035.2527350",100,80,0,0,1,80,58,297,2.44e-22,98.6,"ATPF1A","R1",1,80,58,297
"ATPF1A","SRR7910035.23744678",100,80,0,0,1,80,62,301,2.52e-22,98.6,"ATPF1A","R1",1,80,62,301
"ATPF1A","SRR7910035.13399946",100,80,0,0,1,80,60,299,2.52e-22,98.6,"ATPF1A","R1",1,80,60,299
"ATPF1A","SRR7910035.12086326",100,80,0,0,1,80,3,242,2.52e-22,98.6,"ATPF1A","R1",1,80,242,3
"ATPF1A","SRR7910035.4852035",100,80,0,0,1,80,3,242,2.52e-22,98.6,"ATPF1A","R1",1,80,242,3
"ATPF1A","SRR7910035.26598567",100,45,0,0,540,584,166,300,3.61e-22,98.2,"ATPF1A","R1",540,584,300,166
"ATPF1A","SRR7910035.25338269",100,45,0,0,540,584,3,137,3.61e-22,98.2,"ATPF1A","R1",540,584,3,137
"ATPF1A","SRR7910035.19996951",100,45,0,0,540,584,2,136,3.61e-22,98.2,"ATPF1A","R1",540,584,2,136
