"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","gene","mate","qstart_raw","qend_raw","sstart_raw","send_raw","q_span_aa","s_span_nt","expected_nt_span","span_matches_3x"
"TAC102","SRR7910035.11329184",93.478,92,6,0,1,92,25,300,9.79e-50,177,"TAC102","R2",1,92,25,300,92,276,276,TRUE
"TAC102","SRR7910035.8417013",91.753,97,8,0,487,583,1,291,9.79e-50,177,"TAC102","R2",487,583,1,291,97,291,291,TRUE
"TAC102","SRR7910035.3795237",88,100,12,0,493,592,1,300,1.04e-49,177,"TAC102","R2",493,592,300,1,100,300,300,TRUE
"TAC102","SRR7910035.21273833",94.505,91,5,0,88,178,3,275,1.08e-49,177,"TAC102","R2",88,178,3,275,91,273,273,TRUE
"TAC102","SRR7910035.24393509",89,100,11,0,478,577,2,301,1.12e-49,177,"TAC102","R2",478,577,301,2,100,300,300,TRUE
"TAC102","SRR7910035.23099969",86.869,99,13,0,42,140,2,298,1.23e-49,176,"TAC102","R2",42,140,298,2,99,297,297,TRUE
"TAC102","SRR7910035.15153846",89.899,99,10,0,547,645,1,297,1.24e-49,176,"TAC102","R2",547,645,297,1,99,297,297,TRUE
"TAC102","SRR7910035.2673206",90,100,10,0,351,450,1,300,1.24e-49,176,"TAC102","R2",351,450,1,300,100,300,300,TRUE
"TAC102","SRR7910035.8338692",88,100,12,0,458,557,2,301,1.25e-49,176,"TAC102","R2",458,557,301,2,100,300,300,TRUE
"TAC102","SRR7910035.15047131",97.98,99,2,0,120,218,1,297,1.35e-49,176,"TAC102","R2",120,218,297,1,99,297,297,TRUE
"TAC102","SRR7910035.12681896",88,100,12,0,387,486,1,300,1.42e-49,176,"TAC102","R2",387,486,1,300,100,300,300,TRUE
"TAC102","SRR7910035.10598576",85,100,15,0,265,364,1,300,1.44e-49,176,"TAC102","R2",265,364,1,300,100,300,300,TRUE
"TAC102","SRR7910035.14324420",88.889,99,11,0,467,565,2,298,1.48e-49,176,"TAC102","R2",467,565,2,298,99,297,297,TRUE
"TAC102","SRR7910035.10785426",94.318,88,5,0,847,934,1,264,1.51e-49,176,"TAC102","R2",847,934,1,264,88,264,264,TRUE
"TAC102","SRR7910035.25858334",95.506,89,4,0,90,178,35,301,1.7e-49,176,"TAC102","R2",90,178,301,35,89,267,267,TRUE
"TAC102","SRR7910035.21768042",100,83,0,0,808,890,1,249,1.75e-49,176,"TAC102","R2",808,890,249,1,83,249,249,TRUE
"TAC102","SRR7910035.11143565",88.889,99,11,0,473,571,2,298,1.83e-49,176,"TAC102","R2",473,571,298,2,99,297,297,TRUE
"TAC102","SRR7910035.26713743",87.879,99,12,0,537,635,3,299,1.91e-49,176,"TAC102","R2",537,635,299,3,99,297,297,TRUE
"TAC102","SRR7910035.2717167",87.879,99,12,0,78,176,3,299,2.02e-49,176,"TAC102","R2",78,176,3,299,99,297,297,TRUE
"TAC102","SRR7910035.25216228",97.98,99,2,0,172,270,3,299,2.06e-49,176,"TAC102","R2",172,270,3,299,99,297,297,TRUE
"TAC102","SRR7910035.1436226",90.816,98,9,0,306,403,3,296,2.06e-49,176,"TAC102","R2",306,403,296,3,98,294,294,TRUE
"TAC102","SRR7910035.13078578",85.859,99,14,0,405,503,2,298,2.32e-49,176,"TAC102","R2",405,503,298,2,99,297,297,TRUE
"TAC102","SRR7910035.21779736",89.796,98,10,0,1,98,2,295,2.39e-49,176,"TAC102","R2",1,98,295,2,98,294,294,TRUE
"TAC102","SRR7910035.778950",87.755,98,12,0,264,361,3,296,2.44e-49,176,"TAC102","R2",264,361,296,3,98,294,294,TRUE
"TAC102","SRR7910035.8678823",98.99,99,1,0,145,243,3,299,2.49e-49,176,"TAC102","R2",145,243,299,3,99,297,297,TRUE
"TAC102","SRR7910035.4579557",90,100,10,0,72,171,2,301,2.49e-49,176,"TAC102","R2",72,171,2,301,100,300,300,TRUE
"TAC102","SRR7910035.27741231",85,100,15,0,286,385,2,301,2.61e-49,176,"TAC102","R2",286,385,301,2,100,300,300,TRUE
"TAC102","SRR7910035.24002014",98.969,97,1,0,121,217,3,293,2.72e-49,176,"TAC102","R2",121,217,293,3,97,291,291,TRUE
"TAC102","SRR7910035.14892644",89,100,11,0,506,605,1,300,2.77e-49,176,"TAC102","R2",506,605,1,300,100,300,300,TRUE
"TAC102","SRR7910035.26708005",100,83,0,0,808,890,2,250,2.8e-49,176,"TAC102","R2",808,890,250,2,83,249,249,TRUE
"TAC102","SRR7910035.24120482",89.691,97,10,0,479,575,1,291,2.8e-49,176,"TAC102","R2",479,575,291,1,97,291,291,TRUE
"TAC102","SRR7910035.13340758",90.909,99,9,0,367,465,2,298,2.83e-49,176,"TAC102","R2",367,465,298,2,99,297,297,TRUE
"TAC102","SRR7910035.23721100",100,85,0,0,191,275,1,255,2.97e-49,176,"TAC102","R2",191,275,255,1,85,255,255,TRUE
"TAC102","SRR7910035.16330321",98.795,83,1,0,808,890,52,300,2.97e-49,176,"TAC102","R2",808,890,52,300,83,249,249,TRUE
"TAC102","SRR7910035.19103104",98.99,99,1,0,165,263,3,299,3.09e-49,176,"TAC102","R2",165,263,3,299,99,297,297,TRUE
"TAC102","SRR7910035.24179804",87,100,13,0,58,157,1,300,3.24e-49,175,"TAC102","R2",58,157,1,300,100,300,300,TRUE
"TAC102","SRR7910035.5586969",98.837,86,1,0,1,86,2,259,3.34e-49,175,"TAC102","R2",1,86,259,2,86,258,258,TRUE
"TAC102","SRR7910035.18129489",90.816,98,9,0,393,490,3,296,3.54e-49,175,"TAC102","R2",393,490,3,296,98,294,294,TRUE
"TAC102","SRR7910035.143117",85.859,99,14,0,514,612,2,298,3.57e-49,175,"TAC102","R2",514,612,298,2,99,297,297,TRUE
"TAC102","SRR7910035.27882448",89.899,99,10,0,72,170,3,299,4.06e-49,175,"TAC102","R2",72,170,299,3,99,297,297,TRUE
"TAC102","SRR7910035.13673872",88.172,93,11,0,842,934,3,281,4.22e-49,175,"TAC102","R2",842,934,3,281,93,279,279,TRUE
"TAC102","SRR7910035.19589197",85.859,99,14,0,204,302,3,299,5.24e-49,175,"TAC102","R2",204,302,299,3,99,297,297,TRUE
"TAC102","SRR7910035.19340381",94.444,90,5,0,89,178,31,300,5.24e-49,175,"TAC102","R2",89,178,300,31,90,270,270,TRUE
"TAC102","SRR7910035.1697594",100,97,0,0,165,261,1,291,5.45e-49,175,"TAC102","R2",165,261,291,1,97,291,291,TRUE
"TAC102","SRR7910035.25595313",100,85,0,0,190,274,2,256,5.56e-49,175,"TAC102","R2",190,274,256,2,85,255,255,TRUE
"TAC102","SRR7910035.2811550",86,100,14,0,55,154,1,300,5.61e-49,175,"TAC102","R2",55,154,1,300,100,300,300,TRUE
"TAC102","SRR7910035.21240730",88.66,97,11,0,483,579,2,292,6.13e-49,174,"TAC102","R2",483,579,2,292,97,291,291,TRUE
"TAC102","SRR7910035.18150389",95,100,5,0,341,440,1,300,6.19e-49,174,"TAC102","R2",341,440,1,300,100,300,300,TRUE
"TAC102","SRR7910035.4251307",98.99,99,1,0,113,211,3,299,6.9e-49,174,"TAC102","R2",113,211,299,3,99,297,297,TRUE
"TAC102","SRR7910035.13976074",88.776,98,11,0,75,172,2,295,7.1e-49,174,"TAC102","R2",75,172,2,295,98,294,294,TRUE
"TAC102","SRR7910035.117033",85.859,99,14,0,447,545,2,298,8.23e-49,174,"TAC102","R2",447,545,298,2,99,297,297,TRUE
"TAC102","SRR7910035.14422633",98,100,2,0,102,201,2,301,8.39e-49,174,"TAC102","R2",102,201,301,2,100,300,300,TRUE
"TAC102","SRR7910035.24353960",87,100,13,0,357,456,2,301,9.26e-49,174,"TAC102","R2",357,456,301,2,100,300,300,TRUE
"TAC102","SRR7910035.1916703",98.824,85,1,0,1,85,2,256,9.42e-49,174,"TAC102","R2",1,85,256,2,85,255,255,TRUE
"TAC102","SRR7910035.25601680",97,100,3,0,174,273,1,300,9.44e-49,174,"TAC102","R2",174,273,1,300,100,300,300,TRUE
"TAC102","SRR7910035.5072464",86.869,99,13,0,222,320,3,299,9.91e-49,174,"TAC102","R2",222,320,299,3,99,297,297,TRUE
"TAC102","SRR7910035.3393357",89.796,98,10,0,551,648,3,296,1.01e-48,174,"TAC102","R2",551,648,3,296,98,294,294,TRUE
"TAC102","SRR7910035.16418857",97.938,97,2,0,855,951,9,299,1.1e-48,174,"TAC102","R2",855,951,299,9,97,291,291,TRUE
"TAC102","SRR7910035.8537722",95.96,99,4,0,170,268,3,299,1.15e-48,174,"TAC102","R2",170,268,3,299,99,297,297,TRUE
"TAC102","SRR7910035.5327292",90.722,97,9,0,509,605,2,292,1.15e-48,174,"TAC102","R2",509,605,2,292,97,291,291,TRUE
"TAC102","SRR7910035.10588618",82.828,99,17,0,331,429,2,298,1.27e-48,174,"TAC102","R2",331,429,2,298,99,297,297,TRUE
"TAC102","SRR7910035.11144571",97,100,3,0,123,222,1,300,1.32e-48,174,"TAC102","R2",123,222,1,300,100,300,300,TRUE
"TAC102","SRR7910035.14597737",96.97,99,3,0,141,239,3,299,1.56e-48,173,"TAC102","R2",141,239,299,3,99,297,297,TRUE
"TAC102","SRR7910035.14891669",88.889,99,11,0,474,572,3,299,1.72e-48,173,"TAC102","R2",474,572,299,3,99,297,297,TRUE
"TAC102","SRR7910035.7170035",86,100,14,0,506,605,1,300,1.72e-48,173,"TAC102","R2",506,605,300,1,100,300,300,TRUE
"TAC102","SRR7910035.15388043",97.98,99,2,0,170,268,1,297,1.75e-48,173,"TAC102","R2",170,268,1,297,99,297,297,TRUE
"TAC102","SRR7910035.5518590",87.879,99,12,0,472,570,3,299,1.79e-48,173,"TAC102","R2",472,570,299,3,99,297,297,TRUE
"TAC102","SRR7910035.3543344",92.473,93,7,0,464,556,3,281,1.93e-48,173,"TAC102","R2",464,556,3,281,93,279,279,TRUE
"TAC102","SRR7910035.10338335",97.959,98,2,0,116,213,3,296,2.01e-48,173,"TAC102","R2",116,213,296,3,98,294,294,TRUE
"TAC102","SRR7910035.22177003",97,100,3,0,163,262,2,301,2.07e-48,173,"TAC102","R2",163,262,2,301,100,300,300,TRUE
"TAC102","SRR7910035.11149758",88.889,99,11,0,512,610,2,298,2.07e-48,173,"TAC102","R2",512,610,2,298,99,297,297,TRUE
"TAC102","SRR7910035.3123418",98.81,84,1,0,228,311,1,252,2.08e-48,172,"TAC102","R2",228,311,252,1,84,252,252,TRUE
"TAC102","SRR7910035.3977579",97.647,85,2,0,47,131,2,256,2.15e-48,172,"TAC102","R2",47,131,2,256,85,255,255,TRUE
"TAC102","SRR7910035.19268122",89.796,98,10,0,523,620,3,296,2.26e-48,173,"TAC102","R2",523,620,3,296,98,294,294,TRUE
"TAC102","SRR7910035.23104628",97,100,3,0,134,233,2,301,2.42e-48,173,"TAC102","R2",134,233,2,301,100,300,300,TRUE
"TAC102","SRR7910035.12759888",97.98,99,2,0,151,249,3,299,2.47e-48,173,"TAC102","R2",151,249,299,3,99,297,297,TRUE
"TAC102","SRR7910035.17358324",87,100,13,0,361,460,1,300,2.64e-48,173,"TAC102","R2",361,460,1,300,100,300,300,TRUE
"TAC102","SRR7910035.21901969",96,100,4,0,146,245,2,301,2.83e-48,172,"TAC102","R2",146,245,2,301,100,300,300,TRUE
"TAC102","SRR7910035.13487028",98,100,2,0,151,250,1,300,3.12e-48,172,"TAC102","R2",151,250,1,300,100,300,300,TRUE
"TAC102","SRR7910035.23393848",86,100,14,0,195,294,1,300,3.28e-48,172,"TAC102","R2",195,294,300,1,100,300,300,TRUE
"TAC102","SRR7910035.11816853",97.98,99,2,0,143,241,2,298,3.34e-48,172,"TAC102","R2",143,241,298,2,99,297,297,TRUE
"TAC102","SRR7910035.9649290",95,100,5,0,170,269,1,300,3.41e-48,172,"TAC102","R2",170,269,300,1,100,300,300,TRUE
"TAC102","SRR7910035.17515791",98.99,99,1,0,136,234,3,299,3.69e-48,172,"TAC102","R2",136,234,299,3,99,297,297,TRUE
"TAC102","SRR7910035.10939317",97.674,86,2,0,563,648,3,260,3.83e-48,172,"TAC102","R2",563,648,3,260,86,258,258,TRUE
"TAC102","SRR7910035.20642669",85.859,99,14,0,317,415,2,298,3.87e-48,172,"TAC102","R2",317,415,2,298,99,297,297,TRUE
"TAC102","SRR7910035.7728667",88.421,95,11,0,808,902,17,301,3.95e-48,172,"TAC102","R2",808,902,17,301,95,285,285,TRUE
"TAC102","SRR7910035.27610603",86.735,98,13,0,61,158,3,296,3.99e-48,172,"TAC102","R2",61,158,3,296,98,294,294,TRUE
"TAC102","SRR7910035.22638926",90.625,96,9,0,475,570,1,288,3.99e-48,172,"TAC102","R2",475,570,288,1,96,288,288,TRUE
"TAC102","SRR7910035.15428972",89.796,98,10,0,305,402,3,296,4.43e-48,172,"TAC102","R2",305,402,296,3,98,294,294,TRUE
"TAC102","SRR7910035.2752136",84,100,16,0,204,303,2,301,4.66e-48,172,"TAC102","R2",204,303,2,301,100,300,300,TRUE
"TAC102","SRR7910035.8235470",96.429,84,3,0,808,891,48,299,5.19e-48,172,"TAC102","R2",808,891,48,299,84,252,252,TRUE
"TAC102","SRR7910035.3794464",82,100,18,0,251,350,1,300,5.4e-48,172,"TAC102","R2",251,350,300,1,100,300,300,TRUE
"TAC102","SRR7910035.25587482",96.429,84,3,0,808,891,48,299,5.56e-48,172,"TAC102","R2",808,891,48,299,84,252,252,TRUE
"TAC102","SRR7910035.10749793",84,100,16,0,459,558,1,300,5.73e-48,172,"TAC102","R2",459,558,300,1,100,300,300,TRUE
"TAC102","SRR7910035.26344558",95.96,99,4,0,112,210,2,298,5.9e-48,172,"TAC102","R2",112,210,2,298,99,297,297,TRUE
"TAC102","SRR7910035.2048514",89.691,97,10,0,543,639,3,293,5.96e-48,172,"TAC102","R2",543,639,3,293,97,291,291,TRUE
"TAC102","SRR7910035.20608831",91.667,96,8,0,323,418,2,289,6.01e-48,172,"TAC102","R2",323,418,2,289,96,288,288,TRUE
"TAC102","SRR7910035.15185954",100,85,0,0,417,501,3,257,6.25e-48,172,"TAC102","R2",417,501,257,3,85,255,255,TRUE
"TAC102","SRR7910035.11204692",86.869,99,13,0,282,380,1,297,6.5e-48,172,"TAC102","R2",282,380,297,1,99,297,297,TRUE
"TAC102","SRR7910035.19804666",96,100,4,0,167,266,1,300,7.17e-48,172,"TAC102","R2",167,266,1,300,100,300,300,TRUE
"TAC102","SRR7910035.11105842",85.714,98,14,0,458,555,2,295,9.06e-48,171,"TAC102","R2",458,555,2,295,98,294,294,TRUE
"TAC102","SRR7910035.22951161",94.382,89,5,0,190,278,34,300,9.25e-48,171,"TAC102","R2",190,278,34,300,89,267,267,TRUE
"TAC102","SRR7910035.6227358",97,100,3,0,165,264,2,301,9.91e-48,171,"TAC102","R2",165,264,2,301,100,300,300,TRUE
"TAC102","SRR7910035.27483087",95.96,99,4,0,133,231,3,299,1e-47,171,"TAC102","R2",133,231,299,3,99,297,297,TRUE
"TAC102","SRR7910035.25246060",97.59,83,2,0,808,890,51,299,1.05e-47,171,"TAC102","R2",808,890,51,299,83,249,249,TRUE
"TAC102","SRR7910035.22125446",96.97,99,3,0,166,264,3,299,1.07e-47,171,"TAC102","R2",166,264,3,299,99,297,297,TRUE
"TAC102","SRR7910035.1356606",93.258,89,6,0,1,89,31,297,1.33e-47,171,"TAC102","R2",1,89,31,297,89,267,267,TRUE
"TAC102","SRR7910035.10901806",92.391,92,7,0,1,92,23,298,1.38e-47,171,"TAC102","R2",1,92,23,298,92,276,276,TRUE
"TAC102","SRR7910035.11453519",85.714,98,14,0,283,380,1,294,1.45e-47,171,"TAC102","R2",283,380,1,294,98,294,294,TRUE
"TAC102","SRR7910035.2289374",90,90,9,0,808,897,1,270,1.45e-47,171,"TAC102","R2",808,897,270,1,90,270,270,TRUE
"TAC102","SRR7910035.18149575",86,100,14,0,55,154,1,300,1.48e-47,171,"TAC102","R2",55,154,300,1,100,300,300,TRUE
"TAC102","SRR7910035.28234608",100,83,0,0,422,504,2,250,1.49e-47,170,"TAC102","R2",422,504,2,250,83,249,249,TRUE
"TAC102","SRR7910035.2914733",83.838,99,16,0,207,305,3,299,1.51e-47,171,"TAC102","R2",207,305,299,3,99,297,297,TRUE
"TAC102","SRR7910035.20743909",98.81,84,1,0,565,648,2,253,1.54e-47,171,"TAC102","R2",565,648,2,253,84,252,252,TRUE
"TAC102","SRR7910035.15057727",83,100,17,0,507,606,1,300,1.54e-47,171,"TAC102","R2",507,606,300,1,100,300,300,TRUE
"TAC102","SRR7910035.10309194",94.382,89,5,0,1,89,33,299,1.57e-47,171,"TAC102","R2",1,89,33,299,89,267,267,TRUE
"TAC102","SRR7910035.17087479",88.776,98,11,0,502,599,3,296,1.87e-47,170,"TAC102","R2",502,599,3,296,98,294,294,TRUE
"TAC102","SRR7910035.7896621",96.591,88,3,0,560,647,2,265,1.87e-47,170,"TAC102","R2",560,647,2,265,88,264,264,TRUE
"TAC102","SRR7910035.13038786",89.474,95,10,0,537,631,3,287,1.91e-47,170,"TAC102","R2",537,631,287,3,95,285,285,TRUE
"TAC102","SRR7910035.176866",94.949,99,5,0,167,265,1,297,1.93e-47,170,"TAC102","R2",167,265,297,1,99,297,297,TRUE
"TAC102","SRR7910035.7165677",83.673,98,16,0,836,933,1,294,1.94e-47,170,"TAC102","R2",836,933,1,294,98,294,294,TRUE
"TAC102","SRR7910035.16967460",95.349,86,4,0,1,86,44,301,1.99e-47,170,"TAC102","R2",1,86,44,301,86,258,258,TRUE
"TAC102","SRR7910035.10423660",86,100,14,0,219,318,1,300,2.02e-47,170,"TAC102","R2",219,318,300,1,100,300,300,TRUE
"TAC102","SRR7910035.16821492",96,100,4,0,160,259,2,301,2.34e-47,170,"TAC102","R2",160,259,2,301,100,300,300,TRUE
"TAC102","SRR7910035.13940200",96.512,86,3,0,1,86,2,259,2.41e-47,170,"TAC102","R2",1,86,259,2,86,258,258,TRUE
"TAC102","SRR7910035.23620860",86,100,14,0,292,391,1,300,2.46e-47,170,"TAC102","R2",292,391,300,1,100,300,300,TRUE
"TAC102","SRR7910035.4652557",96,100,4,0,140,239,1,300,2.56e-47,170,"TAC102","R2",140,239,300,1,100,300,300,TRUE
"TAC102","SRR7910035.20358886",96.97,99,3,0,155,253,3,299,2.72e-47,170,"TAC102","R2",155,253,3,299,99,297,297,TRUE
"TAC102","SRR7910035.26997308",97.647,85,2,0,563,647,1,255,2.74e-47,170,"TAC102","R2",563,647,1,255,85,255,255,TRUE
"TAC102","SRR7910035.27402424",95.96,99,4,0,121,219,1,297,2.85e-47,170,"TAC102","R2",121,219,297,1,99,297,297,TRUE
"TAC102","SRR7910035.207928",87.629,97,12,0,449,545,2,292,3.11e-47,170,"TAC102","R2",449,545,292,2,97,291,291,TRUE
"TAC102","SRR7910035.20753294",85.714,98,14,0,191,288,2,295,3.37e-47,170,"TAC102","R2",191,288,2,295,98,294,294,TRUE
"TAC102","SRR7910035.6817033",85.714,98,14,0,54,151,1,294,3.4e-47,170,"TAC102","R2",54,151,1,294,98,294,294,TRUE
"TAC102","SRR7910035.16213299",95.96,99,4,0,164,262,2,298,3.9e-47,169,"TAC102","R2",164,262,298,2,99,297,297,TRUE
"TAC102","SRR7910035.14040470",84.848,99,15,0,254,352,3,299,4.3e-47,169,"TAC102","R2",254,352,3,299,99,297,297,TRUE
"TAC102","SRR7910035.11083043",97.647,85,2,0,564,648,3,257,4.56e-47,169,"TAC102","R2",564,648,3,257,85,255,255,TRUE
"TAC102","SRR7910035.12189226",90,90,9,0,425,514,3,272,4.84e-47,169,"TAC102","R2",425,514,272,3,90,270,270,TRUE
"TAC102","SRR7910035.26154840",84,100,16,0,51,150,1,300,5.38e-47,169,"TAC102","R2",51,150,300,1,100,300,300,TRUE
"TAC102","SRR7910035.27932584",96.97,99,3,0,161,259,3,299,5.77e-47,169,"TAC102","R2",161,259,3,299,99,297,297,TRUE
"TAC102","SRR7910035.13181340",94.949,99,5,0,117,215,3,299,5.77e-47,169,"TAC102","R2",117,215,3,299,99,297,297,TRUE
"TAC102","SRR7910035.5401363",84.848,99,15,0,229,327,2,298,6e-47,169,"TAC102","R2",229,327,298,2,99,297,297,TRUE
"TAC102","SRR7910035.24843294",89.796,98,10,0,326,423,2,295,6.05e-47,169,"TAC102","R2",326,423,2,295,98,294,294,TRUE
"TAC102","SRR7910035.9603049",88.66,97,11,0,372,468,3,293,6.05e-47,169,"TAC102","R2",372,468,3,293,97,291,291,TRUE
"TAC102","SRR7910035.16237852",83.838,99,16,0,505,603,3,299,6.61e-47,169,"TAC102","R2",505,603,299,3,99,297,297,TRUE
"TAC102","SRR7910035.27009955",92.929,99,7,0,852,950,3,299,6.74e-47,169,"TAC102","R2",852,950,299,3,99,297,297,TRUE
"TAC102","SRR7910035.9148248",85.859,99,14,0,16,114,1,297,6.74e-47,169,"TAC102","R2",16,114,1,297,99,297,297,TRUE
"TAC102","SRR7910035.25394609",87.5,96,12,0,35,130,5,292,7.07e-47,169,"TAC102","R2",35,130,5,292,96,288,288,TRUE
"TAC102","SRR7910035.20017072",93.333,90,6,0,1,90,28,297,7.22e-47,169,"TAC102","R2",1,90,28,297,90,270,270,TRUE
"TAC102","SRR7910035.9767090",95.455,88,4,0,1,88,38,301,7.22e-47,169,"TAC102","R2",1,88,38,301,88,264,264,TRUE
"TAC102","SRR7910035.1899566",96.512,86,3,0,563,648,1,258,7.49e-47,169,"TAC102","R2",563,648,1,258,86,258,258,TRUE
"TAC102","SRR7910035.8796839",84.848,99,15,0,319,417,3,299,7.73e-47,169,"TAC102","R2",319,417,299,3,99,297,297,TRUE
"TAC102","SRR7910035.13240742",95.96,99,4,0,152,250,3,299,7.88e-47,169,"TAC102","R2",152,250,3,299,99,297,297,TRUE
"TAC102","SRR7910035.14714326",94.845,97,5,0,855,951,9,299,7.96e-47,169,"TAC102","R2",855,951,299,9,97,291,291,TRUE
"TAC102","SRR7910035.5044607",98.75,80,1,0,808,887,3,242,9.49e-47,168,"TAC102","R2",808,887,242,3,80,240,240,TRUE
"TAC102","SRR7910035.17428151",84.848,99,15,0,488,586,3,299,9.78e-47,168,"TAC102","R2",488,586,3,299,99,297,297,TRUE
"TAC102","SRR7910035.23753205",86.735,98,13,0,496,593,3,296,1.06e-46,168,"TAC102","R2",496,593,296,3,98,294,294,TRUE
"TAC102","SRR7910035.23672256",87.879,99,12,0,474,572,1,297,1.14e-46,168,"TAC102","R2",474,572,1,297,99,297,297,TRUE
"TAC102","SRR7910035.2354682",95.402,87,4,0,192,278,1,261,1.17e-46,168,"TAC102","R2",192,278,261,1,87,261,261,TRUE
"TAC102","SRR7910035.24214041",89.474,95,10,0,352,446,3,287,1.19e-46,168,"TAC102","R2",352,446,3,287,95,285,285,TRUE
"TAC102","SRR7910035.21011443",84.848,99,15,0,43,141,1,297,1.19e-46,168,"TAC102","R2",43,141,297,1,99,297,297,TRUE
"TAC102","SRR7910035.5823030",85.859,99,14,0,462,560,2,298,1.29e-46,168,"TAC102","R2",462,560,298,2,99,297,297,TRUE
"TAC102","SRR7910035.25640072",88.764,89,10,0,845,933,2,268,1.32e-46,168,"TAC102","R2",845,933,2,268,89,267,267,TRUE
"TAC102","SRR7910035.709469",97.619,84,2,0,376,459,1,252,1.64e-46,168,"TAC102","R2",376,459,252,1,84,252,252,TRUE
"TAC102","SRR7910035.18966678",87.368,95,12,0,532,626,2,286,1.66e-46,167,"TAC102","R2",532,626,2,286,95,285,285,TRUE
"TAC102","SRR7910035.26862777",89.899,99,10,0,411,509,3,299,1.71e-46,167,"TAC102","R2",411,509,299,3,99,297,297,TRUE
"TAC102","SRR7910035.26829738",93.939,99,6,0,850,948,3,299,1.71e-46,167,"TAC102","R2",850,948,299,3,99,297,297,TRUE
"TAC102","SRR7910035.14726872",84,100,16,0,448,547,1,300,1.79e-46,167,"TAC102","R2",448,547,300,1,100,300,300,TRUE
"TAC102","SRR7910035.25519866",88.889,99,11,0,102,200,3,299,1.86e-46,167,"TAC102","R2",102,200,3,299,99,297,297,TRUE
"TAC102","SRR7910035.9727901",97.531,81,2,0,808,888,59,301,1.98e-46,167,"TAC102","R2",808,888,59,301,81,243,243,TRUE
"TAC102","SRR7910035.20957302",95.918,98,4,0,119,216,1,294,2.12e-46,167,"TAC102","R2",119,216,294,1,98,294,294,TRUE
"TAC102","SRR7910035.14844252",93,100,7,0,109,208,1,300,2.14e-46,167,"TAC102","R2",109,208,1,300,100,300,300,TRUE
"TAC102","SRR7910035.20992924",87.755,98,12,0,358,455,3,296,2.2e-46,167,"TAC102","R2",358,455,3,296,98,294,294,TRUE
"TAC102","SRR7910035.5103185",100,80,0,0,55,134,2,241,2.25e-46,167,"TAC102","R2",55,134,241,2,80,240,240,TRUE
"TAC102","SRR7910035.6486309",84.848,99,15,0,389,487,3,299,2.36e-46,167,"TAC102","R2",389,487,299,3,99,297,297,TRUE
"TAC102","SRR7910035.22362195",95.349,86,4,0,190,275,1,258,2.55e-46,167,"TAC102","R2",190,275,258,1,86,258,258,TRUE
"TAC102","SRR7910035.13831537",86.316,95,13,0,84,178,13,297,2.62e-46,167,"TAC102","R2",84,178,297,13,95,285,285,TRUE
"TAC102","SRR7910035.11580141",92,100,8,0,176,275,2,301,2.89e-46,167,"TAC102","R2",176,275,301,2,100,300,300,TRUE
"TAC102","SRR7910035.12572402",84,100,16,0,461,560,1,300,2.95e-46,167,"TAC102","R2",461,560,1,300,100,300,300,TRUE
"TAC102","SRR7910035.3470812",95.181,83,4,0,96,178,2,250,2.95e-46,167,"TAC102","R2",96,178,2,250,83,249,249,TRUE
"TAC102","SRR7910035.9195797",84,100,16,0,403,502,2,301,2.98e-46,167,"TAC102","R2",403,502,2,301,100,300,300,TRUE
"TAC102","SRR7910035.648408",91.837,98,8,0,98,195,2,295,2.98e-46,167,"TAC102","R2",98,195,2,295,98,294,294,TRUE
"TAC102","SRR7910035.10233065",82.828,99,17,0,449,547,2,298,3.04e-46,167,"TAC102","R2",449,547,298,2,99,297,297,TRUE
"TAC102","SRR7910035.584164",85,100,15,0,368,467,1,300,3.04e-46,167,"TAC102","R2",368,467,1,300,100,300,300,TRUE
"TAC102","SRR7910035.8144534",95.96,99,4,0,156,254,3,299,3.16e-46,167,"TAC102","R2",156,254,3,299,99,297,297,TRUE
"TAC102","SRR7910035.20496579",96,100,4,0,131,230,1,300,3.32e-46,167,"TAC102","R2",131,230,300,1,100,300,300,TRUE
"TAC102","SRR7910035.16075142",83,100,17,0,51,150,1,300,3.66e-46,167,"TAC102","R2",51,150,1,300,100,300,300,TRUE
"TAC102","SRR7910035.18763387",95.294,85,4,0,92,176,3,257,3.77e-46,167,"TAC102","R2",92,176,3,257,85,255,255,TRUE
"TAC102","SRR7910035.11900901",92.222,90,7,0,559,648,1,270,3.8e-46,167,"TAC102","R2",559,648,1,270,90,270,270,TRUE
"TAC102","SRR7910035.15332612",87.629,97,12,0,358,454,3,293,3.99e-46,167,"TAC102","R2",358,454,3,293,97,291,291,TRUE
"TAC102","SRR7910035.16140444",91.919,99,8,0,852,950,1,297,4.23e-46,166,"TAC102","R2",852,950,297,1,99,297,297,TRUE
"TAC102","SRR7910035.25995347",94.949,99,5,0,174,272,2,298,4.53e-46,166,"TAC102","R2",174,272,2,298,99,297,297,TRUE
"TAC102","SRR7910035.21458293",96.97,99,3,0,154,252,1,297,4.53e-46,166,"TAC102","R2",154,252,297,1,99,297,297,TRUE
"TAC102","SRR7910035.17551883",85,100,15,0,42,141,2,301,5.05e-46,166,"TAC102","R2",42,141,2,301,100,300,300,TRUE
"TAC102","SRR7910035.7142765",96,100,4,0,164,263,1,300,5.25e-46,166,"TAC102","R2",164,263,300,1,100,300,300,TRUE
